Appendix S4. List of the species of PhytoPhylo (a megaphylogeny of plants in the world),,
Salix ovalifolia,Trautv.,kew-5002901
Salix paradoxa,Kunth,tro-28300917
Salix pentandra,L.,kew-5000982
Salix phlebophylla,Andersson,kew-5002999
Salix phylicifolia,L.,kew-5002991
Salix polaris,Wahlenb.,kew-5003036
Salix pulchra,Cham.,kew-5003513
Salix purpurea,L.,kew-5003498
Salix reinii,Franch. & Sav. ex Seemen,kew-5002937
Salix repens,L.,kew-5003472
Salix reticulata,L.,kew-5003396
Salix retusa,L.,kew-5003230
Salix rorida,Laksch.,kew-5003247
Salix rosmarinifolia,L.,kew-5003259
Salix sericea,Marshall,kew-5003364
Salix serpyllifolia,Scop.,kew-5003350
Salix taxifolia,Kunth,kew-5002113
Salix triandra,L.,kew-5002239
Salix udensis,Trautv. & C.A.Mey.,kew-5002234
Salix viminalis,L.,kew-5001961
Salix wolfii,Bebb,kew-5001904
Salomonia cantoniensis,Lour.,tro-25900960
Salomonia ciliata,(L.) DC.,tro-50117070
Salpiglossis sinuata,Ruiz & Pav.,kew-2579347
Salsola canescens,(Moq.) Boiss.,tro-50307690
Salsola collina,Pall.,kew-2481563
Salsola cyclophylla,Baker,kew-2481732
Salsola dendroides,Pall.,kew-2481714
Salsola drummondii,Ulbr.,tro-50307639
Salsola genistoides,Juss. ex Poir.,kew-2481669
Salsola kali,L.,kew-2481347
Salsola kali ssp. tragus,(L.) ?elak.,kew-2608511
Salsola korshinskyi,Drobow,tro-7201095
Salsola laricifolia,Turcz. ex Litv.,tro-7201312
Salsola nitraria,Pall.,kew-2481312
Salsola passerina,Bunge,tro-7201325
Salsola schweinfurthii,Solms,kew-2481411
Salsola soda,L.,kew-2481437
Salsola vermiculata,L.,kew-2484195
Salta triflora,(Griseb.) Adr. Sanchez,tro-100373711
Saltera sarcocolla,Bullock,tro-24400038
Saltugilia australis,(H. Mason & A.D. Grant) L.A. Johnson,tro-50175034
Saltugilia caruifolia,(Abrams) L.A. Johnson,tro-50175033
Saltugilia splendens,(Douglas ex H. Mason & A.D. Grant) L.A. Johnson,tro-100001025
Salvadora angustifolia,Turrill,kew-2581802
Salvadora persica,L.,kew-2581806
Salvia aegyptiaca,L.,kew-181899
Salvia aethiopis,L.,kew-181903
Salvia africana-caerulea,L.,kew-181907
Salvia amplexicaulis,Lam.,kew-181958
Salvia apiana,Jeps.,kew-181982
Salvia argentea,L.,kew-182005
Salvia arrabidae,Steud.,kew-182023
Salvia aurita,L.f.,kew-182049
Salvia austriaca,Jacq.,kew-182053
Salvia azurea,Michx. ex Vahl,kew-182064
Salvia ballotiflora,Benth.,kew-182081
Salvia brachyantha,(Bordz.) Pobed.,kew-182172
Salvia brandegeei,Munz,kew-182185
Salvia bucharica,Popov,kew-182199
Salvia californica,Brandegee,kew-182222
Salvia canariensis,L.,kew-182249
Salvia candelabrum,Boiss.,kew-182255
Salvia candicans,M.Martens & Galeotti,kew-182257
Salvia candidissima,Vahl,kew-182258
Salvia cedrosensis,Greene,kew-182306
Salvia chamaedryoides,Cav.,kew-182317
Salvia chinensis,Benth.,kew-182338
Salvia chionopeplica,Epling,kew-182340
Salvia circinnata,Cav.,kew-182363
Salvia clevelandii,(A.Gray) Greene,kew-182373
Salvia coccinea,Buc'hoz ex Etl.,kew-182380
Salvia coerulea,Benth.,kew-182389
Salvia columbariae,Benth.,kew-182401
Salvia corrugata,Vahl,kew-182439
Salvia dentata,Aiton,kew-182502
Salvia deserta,Schangin,kew-182505
Salvia digitaloides,Diels,kew-182516
Salvia disermas,L.,kew-182524
Salvia divinorum,Epling & Játiva,kew-182532
Salvia dorrii,(Kellogg) Abrams,kew-182545
Salvia elegans,Vahl,kew-182583
Salvia eremostachya,Jeps.,kew-182598
Salvia farinacea,Benth.,kew-182630
Salvia flava,Forrest ex Diels,kew-182646
Salvia fruticosa,Mill.,kew-182683
Salvia garipensis,E. Mey. ex Benth.,tro-17602612
Salvia glutinosa,L.,kew-182731
Salvia greatae,Brandegee,kew-182762
Salvia greggii,A.Gray,kew-182763
Salvia henryi,A.Gray,kew-182802
Salvia hians,Royle ex Benth.,kew-182813
Salvia hirsuta,Jacq.,kew-182824
Salvia hispanica,L.,kew-182829
Salvia hydrangea,DC. ex Benth.,kew-182851
Salvia indica,L.,kew-182880
Salvia involucrata,Cav.,kew-182898
Salvia isensis,Nakai ex H.Hara,kew-182905
Salvia japonica,Thunb.,kew-182918
Salvia lasiantha,Benth.,kew-182990
Salvia leucophylla,Greene,kew-183045
Salvia longispicata,M.Martens & Galeotti,kew-183079
Salvia lycioides,A.Gray,kew-183101
Salvia lyrata,L.,kew-183102
Salvia mellifera,Greene,kew-183169
Salvia microphylla,Kunth,kew-183199
Salvia miltiorrhiza,Bunge,kew-183206
Salvia misella,Kunth,kew-183218
Salvia mohavensis,Greene,kew-183224
Salvia munzii,Epling,kew-183259
Salvia nemorosa,L.,kew-183282
Salvia nilotica,Juss. ex Jacq.,kew-183300
Salvia nubicola,Wall. ex Sweet,kew-183314
Salvia occidentalis,Sw.,kew-183338
Salvia officinalis,L.,kew-183353
Salvia officinalis ssp. lavandulifolia,(Vahl) Gams,kew-376277
Salvia pachyphylla,Epling ex Munz,kew-183412
Salvia palaestina,Benth.,kew-183415
Salvia patens,Cav.,kew-183449
Salvia pentstemonoides,K.Koch & C.D.Bouché,kew-183472
Salvia plebeia,R.Br.,kew-183519
Salvia polystachya,Cav.,kew-183536
Salvia pratensis,L.,kew-183565
Salvia przewalskii,Maxim.,kew-183597
Salvia ringens,Sm.,kew-183714
Salvia roborowskii,Maxim.,kew-183717
Salvia roemeriana,Scheele,kew-183723
Salvia rypara,Briq.,kew-183776
Salvia sclarea,L.,kew-183819
Salvia sonomensis,Greene,kew-183888
Salvia spathacea,Greene,kew-183895
Salvia splendens,Sellow ex Schult.,kew-183912
Salvia staminea,Montbret & Aucher ex Benth.,kew-183920
Salvia subincisa,Benth.,kew-183938
Salvia summa,A.Nelson,kew-183956
Salvia taraxacifolia,Coss. & Balansa,kew-183976
Salvia texana,(Scheele) Torr.,kew-183999
Salvia tiliifolia,Vahl,kew-184015
Salvia uliginosa,Benth.,kew-184080
Salvia verbascifolia,M.Bieb.,kew-184122
Salvia verbenaca,L.,kew-184123
Salvia verticillata,L.,kew-184133
Salvia viridis,L.,kew-184146
Salvia viscosa,Jacq.,kew-184149
Salvia whitehousei,Alziar,kew-184163
Salvinia adnata,Desv.,tro-50042206
Salvinia natans,(L.) All.,tro-26612122
Salweenia wardii,Baker f.,ild-39709
Samadera baileyana,Oliv.,kew-2580210
Samadera bidwillii,Oliv.,kew-2580208
Sambucus adnata,Wall. ex DC.,tro-6000746
Sambucus australasica,(Lindl.) Fritsch,tro-50044259
Sambucus callicarpa,Greene,tro-6000146
Sambucus canadensis,L.,kew-2486578
Sambucus cerulea,Raf.,tro-6000148
Sambucus ebulus,L.,kew-2486632
Sambucus gaudichaudiana,DC.,kew-2486610
Sambucus glauca,Nutt.,kew-2486614
Sambucus javanica,Blume,tro-50111461
Sambucus nigra,L.,kew-2486519
Sambucus peruviana,Kunth,tro-6000196
Sambucus racemosa,L.,kew-2486552
Sambucus tigranii,Troitsky,kew-2605420
Sambucus wightiana,Wall. ex Wight & Arn.,tro-50009472
Sambucus williamsii,Hance,tro-6000520
Samolus porosus,Thunb.,tro-26400262
Samolus repens,Pers.,tro-26400325
Samolus valerandi,L.,kew-2599143
Samyda cubensis,P.Wilson,kew-4589938
Samyda dodecandra,Jacq.,tro-13200440
Samyda mexicana,Rose,tro-50150772
Samyda spinulosa,Vent.,kew-4581840
Sanango racemosum,(Ruiz & Pav.) Barringer,kew-2486235
Sanchezia oblonga,Ruiz & Pav.,tro-102951
Sandoricum koetjape,(Burm.f.) Merr.,kew-2601089
Sandoricum vidalii,Merr.,kew-2601149
Sandwithia guyanensis,Lanj.,kew-184215
Sanguinaria canadensis,L.,kew-2602762
Sanguisorba albiflora,(Makino) Makino,rjp-26817
Sanguisorba canadensis,L.,rjp-837
Sanguisorba filiformis,(Hook.f.) Hand.-Mazz.,rjp-6597
Sanguisorba hakusanensis,Makino,rjp-4397
Sanguisorba japonensis,"(Makino) Kud""",rjp-26865
Sanguisorba minor,Scop.,rjp-643
Sanguisorba obtusa,Maxim.,rjp-4401
Sanguisorba officinalis,L.,rjp-1010
Sanguisorba tenuifolia,Fisch. ex Link,tro-27800359
Sanicula arctopoides,Hook. & Arn.,tro-1701004
Sanicula arguta,Greene ex J.M. Coult. & Rose,tro-1701005
Sanicula bipinnatifida,Douglas,tro-1701007
Sanicula canadensis,L.,tro-1701008
Sanicula chinensis,Bunge,tro-1703117
Sanicula crassicaulis,Poepp. ex DC.,kew-2477565
Sanicula elata,Buch.-Ham. ex D.Don,kew-2477562
Sanicula graveolens,Poepp. ex DC.,kew-2480232
Sanicula gregaria,E.P. Bicknell,tro-1701010
Sanicula odorata,(Raf.) Pryer & Phillippe,tro-1703651
Sanicula smallii,E.P. Bicknell,tro-1701019
Sanionia uncinata,(Hedw.) Loeske,tro-35149101
Sannantha angusta,(A.R.Bean) Peter G.Wilson,kew-374170
Sannantha crenulata,(F.Muell.) Peter G.Wilson,kew-374160
Sannantha cunninghamii,(Schauer) Peter G.Wilson,kew-374149
Sannantha leratii,(Schltr.) Peter G.Wilson,kew-374150
Sannantha tozerensis,(A.R.Bean) Peter G.Wilson,kew-374145
Sannantha virgata,(J.R.Forst. & G.Forst.) Peter G.Wilson,kew-374154
Sansevieria cylindrica,Bojer ex Hook.,kew-279522
Sansevieria hyacinthoides,(L.) Druce,kew-287144
Sansevieria socotrana,,
Sansevieria trifasciata,Prain,kew-286984
Santalum acuminatum,(R. Br.) A. DC.,tro-100351594
Santalum album,L.,kew-2581919
Santalum lanceolatum,R.Br.,kew-2581936
Santalum macgregorii,F.Muell.,kew-2581934
Santalum murrayanum,C.A.Gardner,kew-2581946
Santalum obtusifolium,R.Br.,kew-2581943
Santalum spicatum,A.DC.,kew-2581957
Santalum yasi,Seem.,kew-2581907
Santiria apiculata,A.W.Benn.,kew-2486239
Santiria griffithii,Engl.,kew-2486163
Santiria trimera,(Oliv.) Aubrév.,kew-2486154
Santolina chamaecyparissus,L.,gcc-143604
Saphesia flaccida,(Jacq.) N.E. Br.,tro-703362
Sapindus delavayi,(Franch.) Radlk.,tro-28601624
Sapindus saponaria,L.,kew-2582258
Sapindus trifoliatus,L.,tro-28600995
Sapium glandulosum,(L.) Morong,kew-184338
Sapium haematospermum,Müll.Arg.,kew-184345
Sapium laurocerasus,Desf.,kew-184384
Saponaria ocymoides,L.,kew-2484913
Saponaria officinalis,L.,kew-2484914
Saposhnikovia divaricata,(Turcz.) Schischk.,kew-2480406
Sapranthus microcarpus,(Donn.Sm.) R.E.Fr.,kew-2480294
Sapranthus viridiflorus,G.E. Schatz,tro-1602308
Saprosma foetens,(Wight) K.Schum.,kew-184597
Saprosma fruticosum,Blume,kew-184601
Saraca declinata,Miq.,ild-39527
Saraca dives,Pierre,ild-43665
Saraca indica,L.,ild-1691
Saraca thaipingensis,Prain,ild-46157
Sarcandra glabra,(Thunb.) Nakai,kew-2484645
Sarcandra glabra ssp. brachystachys,(Blume) Verdc.,kew-2484646
Sarcandra grandifolia,(Miq.) Subr. & A.N.Henry,kew-2484648
Sarcaulus brasiliensis,(A.DC.) Eyma,kew-184850
Sarcobatus vermiculatus,(Hook.) Torr.,tro-7200276
Sarcocaulon vanderietiae,L. Bolus,tro-13900341
Sarcocephalus latifolius,(Sm.) E.A.Bruce,kew-184881
Sarcocephalus pobeguinii,Hua ex Pobég.,kew-184897
Sarcochilus chrysanthus,Schltr.,kew-184966
Sarcochilus falcatus,R.Br.,kew-184987
Sarcochilus hartmannii,F.Muell.,kew-185005
Sarcochilus hillii,(F.Muell.) F.Muell.,kew-185006
Sarcococca confertiflora,Sealy,tro-50007369
Sarcococca confusa,Sealy,kew-2486361
Sarcococca pruniformis,Lindl.,kew-2869348
Sarcococca wallichii,Stapf,tro-4900122
Sarcocornia blackiana,(Ulbr.) A.J. Scott,tro-7202264
Sarcocornia fruticosa,(L.) A.J.Scott,kew-2484102
Sarcocornia mossiana,(Toelken) A.J.Scott,kew-2484107
Sarcocornia perennis,(Mill.) A.J.Scott,kew-2484126
Sarcocornia quinqueflora,(Bunge ex Ung.-Sternb.) A.J. Scott,tro-7202257
Sarcocornia utahensis,(Tidestr.) A.J. Scott,tro-50186196
Sarcodes sanguinea,Torr.,tro-26800033
Sarcoglottis acaulis,(Sm.) Schltr.,kew-185164
Sarcoglyphis comberi,(J.J.Wood) J.J.Wood,kew-185255
Sarcolaena oblongifolia,F.Gérard,kew-274596
Sarcomelicope simplicifolia,(Endl.) T.G.Hartley,kew-2600425
Sarcopera rosulata,de Roon & Bedell,tro-19800199
Sarcopera sessiliflora,(Triana & Planch.) Bedell,kew-2601282
Sarcopetalum harveyanum,F.Muell.,kew-2601476
Sarcophrynium brachystachyum,(Benth.) K.Schum.,kew-262706
Sarcophrynium prionogonium,(K.Schum.) K.Schum.,kew-262713
Sarcopoterium spinosum,(L.) Spach,rjp-1340
Sarcopteryx martyana,Radlk.,kew-2582101
Sarcopteryx reticulata,S.T.Reynolds,kew-2582079
Sarcosperma laurinum,(Benth.) Hook.f.,kew-185363
Sarcostemma clausum,(Jacq.) Schult.,kew-2474401
Sarcostigma kleinii,Wight & Arn.,kew-2591544
Sarcotoechia serrata,S.T.Reynolds,kew-2582080
Sarcotoechia villosa,S.T.Reynolds,kew-2582123
Sargentodoxa cuneata,(Oliv.) Rehder & E.H.Wilson,kew-2900642
Saribus jeanneneyi,(Becc.) Bacon & W.J.Baker,kew-466567
Saribus rotundifolius,(Lam.) Blume,kew-185396
Sarmienta scandens,(J.D. Brandis ex Molina) Pers.,tro-14001423
Sarracenia alata,(Alph. Wood) Alph. Wood,tro-28900007
Sarracenia flava,L.,kew-2582938
Sarracenia jonesii,Wherry,tro-28900042
Sarracenia leucophylla,Raf.,tro-28900010
Sarracenia minor,Walter,tro-28900012
Sarracenia psittacina,Michx.,tro-28900014
Sarracenia purpurea,L.,kew-2582892
Sartwellia flaveriae,A.Gray,gcc-77775
Saruma henryi,Oliv.,tro-2500333
Sasa kurilensis,(Rupr.) Makino & Shibata,kew-440444
Sasa palmata,(Burb.) E.G.Camus,kew-440627
Sassafras albidum,(Nutt.) Nees,tro-17804221
Sassafras randaiense,(Hayata) Rehder,tro-17805644
Sassafras tzumu,(Hemsl.) Hemsl.,tro-17805643
Satakentia liukiuensis,(Hatus.) H.E.Moore,kew-185416
Satranala decussilvae,Beentje & J.Dransf.,kew-185419
Satureja cuneifolia,Ten.,kew-185558
Satureja hortensis,L.,kew-185680
Satureja montana,L.,kew-185794
Satureja pilosa,Velen.,kew-185874
Satureja spicigera,(K.Koch) Boiss.,kew-185953
Satureja thymbra,L.,kew-185996
Satyria allenii,A.C.Sm.,kew-2592788
Satyria boliviana,Luteyn,tro-50136678
Satyria meiantha,Donn.Sm.,kew-2592963
Satyria vargasii,A.C. Sm.,tro-12300951
Satyria ventricosa,J.L. Luteyn,tro-50210709
Satyria warszewiczii,Klotzsch,kew-2592966
Satyrium aberrans,Summerh.,kew-186056
Satyrium acuminatum,Lindl.,kew-186059
Satyrium amblyosaccos,Schltr.,kew-186068
Satyrium amoenum,(Thouars) A.Rich.,kew-186069
Satyrium anomalum,Schltr.,kew-186070
Satyrium bicallosum,Thunb.,kew-186080
Satyrium bicorne,(L.) Thunb.,kew-186081
Satyrium bracteatum,(L.f.) Thunb.,kew-186090
Satyrium breve,Rolfe,kew-186092
Satyrium buchananii,Schltr.,kew-186095
Satyrium candidum,Lindl.,kew-186097
Satyrium carneum,(Aiton) Sims,kew-186100
Satyrium carsonii,Rolfe,kew-186101
Satyrium chlorocorys,Rchb.f. ex Rolfe,kew-186105
Satyrium comptum,Summerh.,kew-186110
Satyrium coriifolium,Sw.,kew-186114
Satyrium coriophoroides,A.Rich.,kew-186115
Satyrium crassicaule,Rendle,kew-186119
Satyrium cristatum,Sond.,kew-186120
Satyrium elongatum,Rolfe,kew-186137
Satyrium erectum,Sw.,kew-186140
Satyrium fimbriatum,Summerh.,kew-186148
Satyrium hallackii,Bolus,kew-186165
Satyrium humile,Lindl.,kew-186173
Satyrium ligulatum,Lindl.,kew-186190
Satyrium longicauda,Lindl.,kew-186195
Satyrium longicolle,Lindl.,kew-186198
Satyrium lupulinum,Lindl.,kew-186200
Satyrium macrophyllum,Lindl.,kew-186202
Satyrium membranaceum,Sw.,kew-186210
Satyrium microcorys,Schltr.,kew-186212
Satyrium microrrhynchum,Schltr.,kew-186213
Satyrium monadenum,Schltr.,kew-186218
Satyrium muticum,Lindl.,kew-186223
Satyrium neglectum,Schltr.,kew-186225
Satyrium nepalense,D.Don,kew-186230
Satyrium odorum,Sond.,kew-186245
Satyrium oliganthum,Schltr.,kew-186246
Satyrium orbiculare,Rolfe,kew-186247
Satyrium outeniquense,Schltr.,kew-186250
Satyrium pallens,S.D.Johnson & Kurzweil,kew-186251
Satyrium parviflorum,Sw.,kew-186260
Satyrium princeae,Kraenzl.,kew-186273
Satyrium princeps,Bolus,kew-186274
Satyrium pumilum,Thunb.,kew-186277
Satyrium pygmaeum,Sond.,kew-186280
Satyrium retusum,Lindl.,kew-186283
Satyrium rhynchanthoides,Schltr.,kew-186285
Satyrium rhynchanthum,Bolus,kew-186286
Satyrium riparium,Rchb.f.,kew-186287
Satyrium rupestre,Schltr.,kew-186292
Satyrium sceptrum,Schltr.,kew-186297
Satyrium shirense,Rolfe,kew-186303
Satyrium sphaeranthum,Schltr.,kew-186306
Satyrium sphaerocarpum,Lindl.,kew-186307
Satyrium stenopetalum,Lindl.,kew-186310
Satyrium trinerve,Lindl.,kew-186324
Satyrium volkensii,Schltr.,kew-186335
Satyrium yunnanense,Rolfe,kew-186340
Saurauia napaulensis,DC.,tro-500419
Saurauia tristyla,DC.,tro-500429
Sauromatum venosum,(Dryand. ex Aiton) Kunth,kew-186383
Sauropus androgynus,(L.) Merr.,kew-186394
Sauropus brunonis,(S.Moore) Airy Shaw,kew-186406
Sauropus ditassoides,(Müll.Arg.) Airy Shaw,kew-186419
Sauropus glaucus,(F.Muell.) Airy Shaw,kew-186429
Sauropus orbicularis,Craib,kew-186457
Sauropus racemosus,Beille,kew-186471
Sauropus rigens,(F.Muell.) Airy Shaw,kew-186477
Sauropus spatulifolius,Beille,kew-186491
Sauropus thorelii,Beille,kew-186503
Saururus cernuus,L.,kew-2582994
Saururus chinensis,(Lour.) Baill.,kew-2872875
Saussurea alpina,(L.) DC.,gcc-119529
Saussurea amabilis,Kitam.,gcc-108386
Saussurea amara,(L.) DC.,gcc-1993
Saussurea aster,Hemsl.,gcc-15402
Saussurea bella,Ling,gcc-122465
Saussurea bracteata,Decne.,gcc-79587
Saussurea coriacea,Y.L.Chen & S.Yun Liang,gcc-85087
Saussurea davurica,Adams,gcc-138806
Saussurea depsangensis,Pamp.,gcc-110666
Saussurea discolor,(Willd.) DC.,gcc-92735
Saussurea elegans,Ledeb.,gcc-135555
Saussurea erecta,"""""""S.W.Liu, J.T.Pan & J.Quan Liu""""""",gcc-79155
Saussurea erubescens,Lipsch.,gcc-95583
Saussurea fauriei,Franch.,gcc-139179
Saussurea glacialis,Herder,gcc-23208
Saussurea glanduligera,Sch.Bip. ex Hook.f.,gcc-8057
Saussurea globosa,F.H.Chen,gcc-16556
Saussurea gnaphalodes,(Royle ex Royle) Sch.Bip.,gcc-84711
Saussurea gossypiphora,D.Don,gcc-101254
Saussurea graminifolia,Wall. ex DC.,gcc-2193
Saussurea hieracioides,Hook.f.,gcc-105654
Saussurea hookeri,C.B.Clarke,gcc-116007
Saussurea involucrata,Matsum. & Koidz.,gcc-77773
Saussurea iodostegia,Hance,gcc-99311
Saussurea japonica,(Thunb.) DC.,gcc-132758
Saussurea katochaete,Maxim.,gcc-118980
Saussurea kingii,J.R.Drumm. ex C.E.C.Fisch.,gcc-107455
Saussurea maximowiczii,Herder,gcc-107763
Saussurea medusa,Maxim.,gcc-87839
Saussurea nematolepis,Ling,gcc-78050
Saussurea nigrescens,Maxim.,gcc-132891
Saussurea ninae,Iljin,gcc-96608
Saussurea nuda,Ledeb.,gcc-40046
Saussurea obvallata,(DC.) Edgew.,gcc-108044
Saussurea polycolea,Hand.-Mazz.,gcc-98085
Saussurea polypodioides,J.Anthony,gcc-101645
Saussurea pulchella,(Fisch.) Fisch.,gcc-28026
Saussurea rockii,J.Anthony,gcc-106965
Saussurea salicifolia,(L.) DC.,gcc-143595
Saussurea salsa,(Pall. ex Pall.) Spreng.,gcc-87425
Saussurea stella,Maxim.,gcc-130813
Saussurea subulata,C.B.Clarke,gcc-45698
Saussurea tatsienensis,Bureau & Franch.,gcc-13276
Saussurea thoroldi,Hemsl.,gcc-134447
Sauvagesia africana,(Baill.) Bamps,kew-2602380
Sauvagesia calophylla,(Boerl.) M.C.E.Amaral,kew-2602381
Sauvagesia erecta,L.,kew-2602394
Sauvetrea alpestris,(Lindl.) Szlach.,kew-348402
Sauvetrea chicana,(Dodson) M.A.Blanco,kew-375011
Sauvetrea laevilabris,(Lindl.) M.A.Blanco,kew-375013
Savannosiphon euryphylla,(Harms) Goldblatt & Marais,kew-324961
Savia dictyocarpa,Müll.Arg.,kew-186537
Savia sessiliflora,(Sw.) Willd.,kew-186563
Saxegothaea conspicua,Lindl.,kew-2598914
Saxifraga aizoides,L.,kew-2583407
Saxifraga androsacea,L.,kew-2583420
Saxifraga aphylla,Sternb.,kew-2583437
Saxifraga biflora,All.,kew-2583900
Saxifraga bronchialis,L.,kew-2584820
Saxifraga bulbifera,L.,kew-2584806
Saxifraga caesia,L.,kew-2584783
Saxifraga canaliculata,Boiss. & Reut. ex Engl.,kew-2584871
Saxifraga cernua,L.,kew-2585150
Saxifraga cespitosa,L.,kew-2585067
Saxifraga cymbalaria,L.,kew-2584094
Saxifraga egregia,Engl.,tro-29101948
Saxifraga exarata,Vill.,kew-2584064
Saxifraga exarata ssp. moschata,(Wulfen) Cavill.,kew-2871951
Saxifraga foliolosa,R.Br.,kew-2583692
Saxifraga granulata,L.,kew-2585145
Saxifraga hieraciifolia,Waldst. & Kit. ex Willd.,kew-2871828
Saxifraga hirculus,L.,kew-2583517
Saxifraga hostii,Tausch,kew-2583969
Saxifraga hypnoides,L.,kew-2584035
Saxifraga latepetiolata,Willk.,kew-2583600
Saxifraga mertensiana,Bong.,tro-29100607
Saxifraga mutata,L.,kew-2583787
Saxifraga nelsoniana,D.Don,kew-2582995
Saxifraga nivalis,L.,kew-2583082
Saxifraga oppositifolia,L.,kew-2583045
Saxifraga oppositifolia ssp. blepharophylla,(A.Kern. ex Hayek) Engl. & Irmsch.,kew-2871908
Saxifraga paniculata,Mill.,kew-2583049
Saxifraga punctata,L.,tro-29100182
Saxifraga reflexa,Hook.,tro-29100629
Saxifraga retusa,Gouan,kew-2585110
Saxifraga rivularis,L.,kew-2585029
Saxifraga rosacea,Moench,kew-2584998
Saxifraga rosacea ssp. hartii,(D.A.Webb) D.A.Webb,kew-2585010
Saxifraga rotundifolia,L.,kew-2585115
Saxifraga sedoides,L.,kew-2584919
Saxifraga spathularis,Brot.,kew-2584985
Saxifraga stellaris,L.,kew-2584970
Saxifraga stolonifera,Curtis,kew-2584890
Saxifraga tangutica,Engl.,tro-29102191
Saxifraga tricuspidata,Rottb.,tro-29100641
Saxifraga virginiensis,Michx.,kew-2584720
Saxifragella bicuspidata,(Hook. f.) Engl.,tro-29100825
Saxifragodes albowiana,(Kurtz ex Albov) D.M. Moore,tro-29100826
Scabiosa africana,L.,tro-11200032
Scabiosa atropurpurea,L.,kew-2593568
Scabiosa columbaria,L.,kew-2593679
Scabiosa fruticulosa,C.Sm. ex DC.,kew-2593339
Scabiosa japonica,Miq.,tro-11200043
Scabiosa ochroleuca,L.,kew-2593426
Scabiosa tschiliensis,Grüning,tro-50043407
Scabrethia scabra,(Hook.) W.A.Weber,gcc-89509
Scadoxus cinnabarinus,(Decne.) Friis & Nordal,kew-287363
Scadoxus membranaceus,(Baker) Friis & Nordal,kew-287366
Scadoxus multiflorus,(Martyn) Raf.,kew-287367
Scadoxus puniceus,(L.) Friis & Nordal,kew-287361
Scaevola aemula,R.Br.,kew-2589508
Scaevola albida,(Sm.) Druce,kew-2589509
Scaevola angulata,R.Br.,kew-2589482
Scaevola balansae,Guillaumin,kew-2589492
Scaevola beckii,Zahlbr.,kew-2589495
Scaevola calendulacea,Druce,kew-2589537
Scaevola chamissoniana,Gaudich.,tro-14600022
Scaevola coccinea,Däniker,kew-2589516
Scaevola collaris,F.Muell.,kew-2589517
Scaevola crassifolia,Labill.,kew-2589521
Scaevola cylindrica,Schltr. & K.Krause,kew-2589525
Scaevola depauperata,R.Br.,kew-2589435
Scaevola frutescens,K.Krause,kew-2589417
Scaevola gaudichaudiana,Cham.,tro-14600029
Scaevola gaudichaudii,Hook. & Arn.,tro-14600033
Scaevola globosa,(Carolin) Carolin,kew-2589426
Scaevola lanceolata,Benth.,kew-2589463
Scaevola montana,Labill.,kew-2589527
Scaevola nitida,R.Br.,kew-2589513
Scaevola ovalifolia,R.Br.,kew-2589182
Scaevola parvibarbata,Carolin,kew-2589156
Scaevola phlebopetala,F.Muell.,kew-2589165
Scaevola plumieri,(L.) Vahl,kew-2589184
Scaevola porocarya,F.Muell.,kew-2589205
Scaevola procera,Hillebr.,kew-2589207
Scaevola ramosissima,K.Krause,kew-2589215
Scaevola taccada,(Gaertn.) Roxb.,tro-14600012
Scaevola thesioides,Benth.,kew-2589108
Scaevola tomentosa,Gaudich.,kew-2589134
Scaevola virgata,Carolin,kew-2589153
Scagea oligostemon,(Guillaumin) McPherson,kew-186621
Scalesia helleri,B.L.Rob.,gcc-50622
Scalesia pedunculata,Hook.f.,gcc-125736
Scalesia stewartii,Riley,gcc-97751
Scandia geniculata,(G. Forst.) J.W. Dawson,tro-100363937
Scandia rosifolia,(Hook.f.) J.W.Dawson,kew-2480369
Scandix australis,L.,kew-2480354
Scandix pecten,Scop.,kew-2479002
Scaphispatha gracilis,Brongn. ex Schott,kew-186630
Scaphium affine,(Mast.) Pierre,kew-2580291
Scaphosepalum gibberosum,(Rchb.f.) Rolfe,kew-186655
Scaphyglottis bidentata,(Lindl.) Dressler,kew-262807
Scaphyglottis crurigera,(Bateman ex Lindl.) Ames & Correll,kew-186730
Scaphyglottis cuniculata,(Schltr.) Dressler,kew-262812
Scaphyglottis imbricata,(Lindl.) Dressler,kew-262814
Scaphyglottis modesta,(Rchb.f.) Schltr.,kew-186776
Scaphyglottis pulchella,(Schltr.) L.O.Williams,kew-186790
Scaphyglottis punctulata,(Rchb.f.) C.Schweinf.,kew-186792
Schaefferia frutescens,Jacq.,kew-2481167
Schaefferia stenophylla,Standl.,kew-2480821
Schedonnardus paniculatus,(Nutt.) Trel.,kew-441123
Schefflera actinophylla,(Endl.) Harms,kew-186973
Schefflera angustissima,(Marchal) Frodin,kew-187001
Schefflera arboricola,(Hayata) Merr.,kew-187008
Schefflera candelabrum,Baill.,kew-187084
